TimeStamp,Attribute,Value
1/5/10 22:59,HUMI,59
1/5/10 23:03,PRES,1033
1/5/10 23:03,TEMP,-16
1/5/10 23:19,Iprec,0
1/5/10 23:25,cbwd,NW
1/5/10 23:25,TEMP,-13
1/5/10 23:44,PM_USPost,56
1/6/10 0:04,Iprec,0
1/6/10 0:07,PM_USPost,77
1/6/10 0:09,precipitation,0
1/6/10 0:15,PRES,1034
1/6/10 0:47,TEMP,-14
1/6/10 0:49,Iws,26.83
1/6/10 0:50,cbwd,NW
1/6/10 1:23,TEMP,-14
1/6/10 1:28,cbwd,NE
1/6/10 1:38,Iws,13.85
1/6/10 1:48,Iws,8.04
1/6/10 1:55,PRES,1033
1/6/10 1:55,HUMI,35
1/6/10 2:08,DEWP,-26
1/6/10 2:19,PRES,1033
1/6/10 2:33,TEMP,-14
1/6/10 2:37,Iprec,0
1/6/10 2:56,precipitation,0
1/6/10 3:01,precipitation,0
1/6/10 3:10,PM_USPost,28
1/6/10 3:12,HUMI,35
1/6/10 3:14,Iws,17.87
1/6/10 3:16,TEMP,-14
1/6/10 3:17,DEWP,-26
1/6/10 3:27,Iprec,0
1/6/10 3:29,Iprec,0
1/6/10 3:39,cbwd,NE
1/6/10 3:51,cbwd,NE
1/6/10 4:06,PM_USPost,21
1/6/10 4:06,PM_USPost,25
1/6/10 4:14,precipitation,0
1/6/10 4:20,PRES,1033
1/6/10 4:41,Iws,23.68
1/6/10 4:46,DEWP,-26
1/6/10 4:59,cbwd,NE
1/6/10 5:00,precipitation,0
1/6/10 5:17,DEWP,-26
1/6/10 5:26,DEWP,-26
1/6/10 5:38,HUMI,35
1/6/10 5:39,HUMI,35
1/6/10 5:46,TEMP,-14
1/6/10 5:59,Iws,33.52
1/6/10 6:03,PM_USPost,20
1/6/10 6:34,PRES,1034
1/6/10 6:39,PRES,1033
1/6/10 6:45,precipitation,0
1/6/10 6:57,Iprec,0
1/6/10 7:02,HUMI,35
1/6/10 7:16,precipitation,0
1/6/10 7:24,Iprec,0
1/6/10 7:26,cbwd,NE
1/6/10 7:28,Iws,28.6
1/6/10 7:44,TEMP,-15
1/6/10 7:50,DEWP,-25
1/6/10 7:53,cbwd,NE
1/6/10 7:57,HUMI,38
1/6/10 7:58,precipitation,0
1/6/10 8:04,Iws,39.33
1/6/10 8:05,Iws,44.25
1/6/10 8:17,TEMP,-14
1/6/10 8:30,TEMP,-12
1/6/10 8:37,cbwd,NE
1/6/10 8:39,Iprec,0
1/6/10 9:00,PRES,1034
1/6/10 9:10,cbwd,NE
1/6/10 9:17,PM_USPost,34
1/6/10 9:25,TEMP,-13
1/6/10 9:30,PRES,1035
1/6/10 9:57,DEWP,-26
1/6/10 10:08,DEWP,-25
1/6/10 10:08,PM_USPost,42
1/6/10 10:20,HUMI,35
1/6/10 10:27,precipitation,0
1/6/10 10:32,Iws,50.06
1/6/10 10:35,Iprec,0
1/6/10 10:48,HUMI,33
1/6/10 10:59,cbwd,NE
1/6/10 11:13,PRES,1035
1/6/10 11:26,cbwd,NW
1/6/10 11:36,HUMI,36
1/6/10 12:04,precipitation,0
1/6/10 12:06,Iws,4.02
1/6/10 12:56,TEMP,-10
1/6/10 13:04,PRES,1033
1/6/10 14:02,Iws,0.89
1/6/10 14:02,Iprec,0
1/6/10 14:03,Iws,1.79
1/6/10 14:16,Iprec,0
1/6/10 14:23,PM_USPost,52
1/6/10 14:32,PM_USPost,56
1/6/10 14:51,TEMP,-8
1/6/10 14:53,PM_USPost,48
1/6/10 14:56,cbwd,cv
1/6/10 15:00,PRES,1033
1/6/10 15:12,DEWP,-22
1/6/10 15:16,HUMI,37
1/6/10 15:17,HUMI,31
1/6/10 15:23,Iprec,0
1/6/10 15:28,HUMI,31
1/6/10 15:28,cbwd,NW
1/6/10 15:47,Iws,3.58
1/6/10 15:58,precipitation,0
1/6/10 16:14,TEMP,-8
1/6/10 16:20,Iws,5.37
1/6/10 16:29,PM_USPost,96
1/6/10 16:31,TEMP,-9
1/6/10 16:34,HUMI,34
1/6/10 16:47,precipitation,0
1/6/10 16:50,cbwd,NW
1/6/10 17:09,precipitation,0
1/6/10 17:18,TEMP,-9
1/6/10 17:19,cbwd,cv
1/6/10 17:22,TEMP,-14
1/6/10 17:23,Iprec,0
1/6/10 17:56,PRES,1034
1/6/10 17:57,PRES,1033
1/6/10 18:18,cbwd,NW
1/6/10 18:21,Iws,0.89
1/6/10 18:22,precipitation,0
1/6/10 18:22,PM_USPost,105
1/6/10 18:25,PRES,1033
1/6/10 18:49,DEWP,-22
1/6/10 18:49,DEWP,-22
1/6/10 19:09,PM_USPost,75
1/6/10 19:45,Iprec,0
1/6/10 19:56,precipitation,0
1/6/10 19:59,DEWP,-21
1/6/10 20:04,PRES,1035
1/6/10 20:06,HUMI,50
1/6/10 20:11,Iws,3.58
1/6/10 20:13,PM_USPost,132
1/6/10 20:17,Iprec,0
1/6/10 20:26,precipitation,0
1/6/10 20:52,Iws,1.79
1/6/10 20:55,DEWP,-22
1/6/10 21:10,cbwd,NW
1/6/10 21:23,Iws,5.37
1/6/10 21:25,Iprec,0
1/6/10 21:32,Iprec,0
1/6/10 21:41,PRES,1034
1/6/10 21:42,HUMI,43
1/6/10 21:55,TEMP,-12
1/6/10 21:56,HUMI,55
1/6/10 22:19,cbwd,NW
1/6/10 22:21,PRES,1035
1/6/10 22:23,TEMP,-14
1/6/10 22:23,precipitation,0
1/6/10 22:24,cbwd,NW
1/6/10 22:34,PM_USPost,131
1/6/10 22:40,DEWP,-22
1/6/10 22:43,PM_USPost,93
1/6/10 22:49,DEWP,-21
1/6/10 22:49,PM_USPost,127
1/6/10 22:58,PRES,1035
1/6/10 23:22,PM_USPost,130
1/6/10 23:23,PRES,1035
1/6/10 23:29,HUMI,59
1/6/10 23:31,TEMP,-16
1/6/10 23:32,HUMI,65
1/6/10 23:54,Iprec,0
1/7/10 0:16,Iws,8.95
1/7/10 0:18,DEWP,-21
1/7/10 0:30,Iws,7.16
1/7/10 0:39,precipitation,0
1/7/10 0:45,DEWP,-21
1/7/10 0:58,PRES,1035
1/7/10 1:08,HUMI,65
1/7/10 1:10,HUMI,50
1/7/10 1:24,cbwd,cv
1/7/10 1:32,Iws,4.02
1/7/10 1:35,PRES,1036
1/7/10 1:35,Iprec,0
1/7/10 1:41,PRES,1036
1/7/10 1:45,TEMP,-16
1/7/10 1:47,precipitation,0
1/7/10 2:23,Iws,0.45
1/7/10 2:53,precipitation,0
1/7/10 3:13,Iws,1.34
1/7/10 3:17,precipitation,0
1/7/10 3:25,Iprec,0
1/7/10 3:46,TEMP,-15
1/7/10 3:47,HUMI,42
1/7/10 3:50,DEWP,-23
1/7/10 3:55,precipitation,0
1/7/10 4:02,PM_USPost,30
1/7/10 4:17,PM_USPost,28
1/7/10 4:18,TEMP,-16
1/7/10 4:32,Iws,7.15
1/7/10 4:35,cbwd,NW
1/7/10 4:36,Iprec,0
1/7/10 4:38,PM_USPost,24
1/7/10 4:53,DEWP,-25
1/7/10 4:56,PM_USPost,23
1/7/10 4:57,Iprec,0
1/7/10 5:09,cbwd,NW
1/7/10 5:10,HUMI,46
1/7/10 5:22,PRES,1035
1/7/10 5:23,cbwd,NW
1/7/10 5:29,TEMP,-15
1/7/10 5:34,DEWP,-25
1/7/10 5:41,PRES,1035
1/7/10 5:49,TEMP,-13
1/7/10 5:50,precipitation,0
1/7/10 5:51,DEWP,-24
1/7/10 6:19,Iprec,0
1/7/10 6:24,precipitation,0
1/7/10 6:27,HUMI,35
1/7/10 6:29,HUMI,42
1/7/10 6:37,Iws,10.28
1/7/10 6:40,Iws,4.92
1/7/10 6:46,precipitation,0
1/7/10 6:47,PRES,1035
1/7/10 6:58,TEMP,-14
1/7/10 7:08,DEWP,-24
1/7/10 7:09,TEMP,-12
1/7/10 7:10,Iws,8.94
1/7/10 7:11,PM_USPost,24
1/7/10 7:19,cbwd,NE
1/7/10 7:34,Iprec,0
1/7/10 7:42,precipitation,0
1/7/10 7:54,Iws,14.3
1/7/10 8:07,precipitation,0
1/7/10 8:20,Iws,4.02
1/7/10 8:37,PRES,1036
1/7/10 8:40,PM_USPost,27
1/7/10 8:44,Iprec,0
1/7/10 8:47,DEWP,-22
1/7/10 8:54,PM_USPost,40
1/7/10 9:02,PRES,1036
1/7/10 9:23,cbwd,NW
1/7/10 9:23,cbwd,NW
1/7/10 9:35,DEWP,-23
1/7/10 9:38,Iprec,0
1/7/10 9:52,Iws,12.96
1/7/10 10:00,TEMP,-11
1/7/10 10:00,Iws,16.09
1/7/10 10:22,PM_USPost,55
1/7/10 10:31,Iprec,0
1/7/10 10:35,PM_USPost,42
1/7/10 10:36,HUMI,39
1/7/10 10:39,Iprec,0
1/7/10 11:01,TEMP,-8
1/7/10 11:07,PRES,1036
1/7/10 11:12,precipitation,0
1/7/10 11:12,DEWP,-20
1/7/10 11:14,PM_USPost,42
1/7/10 11:14,TEMP,-10
1/7/10 11:26,precipitation,0
1/7/10 11:52,Iprec,0
1/7/10 12:02,cbwd,NW
1/7/10 12:03,DEWP,-21
1/7/10 12:04,precipitation,0
1/7/10 12:14,cbwd,NW
1/7/10 12:14,PM_USPost,51
1/7/10 12:18,HUMI,37
1/7/10 12:24,precipitation,0
1/7/10 12:59,DEWP,-21
1/7/10 13:09,Iws,24.59
1/7/10 13:32,HUMI,34
1/7/10 13:39,TEMP,-7
1/7/10 13:46,Iws,19.22
1/7/10 13:47,Iprec,0
1/7/10 13:54,precipitation,0
1/7/10 13:57,precipitation,0
1/7/10 14:06,PRES,1034
1/7/10 14:06,HUMI,34
1/7/10 14:12,PRES,1033
1/7/10 14:27,Iws,21.01
1/7/10 14:36,Iprec,0
1/7/10 15:03,PRES,1032
1/7/10 15:08,cbwd,NW
1/7/10 15:09,DEWP,-19
1/7/10 15:18,DEWP,-20
1/7/10 15:21,HUMI,34
1/7/10 15:54,TEMP,-7
1/7/10 16:06,TEMP,-11
1/7/10 16:06,Iws,28.17
1/7/10 16:27,PRES,1032
1/7/10 16:32,cbwd,NW
1/7/10 16:33,DEWP,-20
1/7/10 16:36,cbwd,NW
1/7/10 16:36,precipitation,0
1/7/10 16:37,Iprec,0
1/7/10 17:07,TEMP,-9
1/7/10 17:30,Iws,0.89
1/7/10 17:39,Iprec,0
1/7/10 18:03,TEMP,-11
1/7/10 18:08,cbwd,NE
1/7/10 18:15,PM_USPost,159
1/7/10 18:21,Iws,1.79
1/7/10 18:22,DEWP,-19
1/7/10 18:29,precipitation,0
1/7/10 18:31,PM_USPost,54
1/7/10 18:32,HUMI,44
1/7/10 18:43,cbwd,NW
1/7/10 18:49,Iprec,0
1/7/10 18:51,PRES,1033
1/7/10 18:53,DEWP,-19
1/7/10 18:54,Iprec,0
1/7/10 19:15,DEWP,-19
1/7/10 19:17,PRES,1032
1/7/10 19:20,HUMI,51
1/7/10 19:22,HUMI,65
1/7/10 19:27,PM_USPost,67
1/7/10 19:41,precipitation,0
1/7/10 19:43,cbwd,NE
1/7/10 19:54,Iprec,0
1/7/10 19:55,precipitation,0
1/7/10 20:17,HUMI,56
1/7/10 20:24,DEWP,-18
1/7/10 20:34,Iws,1.79
1/7/10 20:34,cbwd,cv
1/7/10 20:39,DEWP,-21
1/7/10 20:40,PRES,1032
1/7/10 20:50,TEMP,-14
1/7/10 21:01,Iws,0.45
1/7/10 21:07,Iprec,0
1/7/10 21:09,HUMI,71
1/7/10 21:21,precipitation,0
1/7/10 21:31,Iws,2.23
1/7/10 21:39,PRES,1032
1/7/10 21:52,cbwd,cv
1/7/10 21:58,precipitation,0
1/7/10 22:03,Iprec,0
1/7/10 22:38,Iprec,0
1/7/10 22:58,TEMP,-14
1/7/10 23:02,Iws,1.34
1/7/10 23:11,Iprec,0
1/7/10 23:25,cbwd,NW
1/7/10 23:26,precipitation,0
1/7/10 23:30,PRES,1032
1/7/10 23:40,PRES,1031
1/7/10 23:41,PM_USPost,190
1/7/10 23:43,HUMI,55
1/7/10 23:43,cbwd,cv
1/8/10 0:10,PM_USPost,275
1/8/10 0:22,DEWP,-21
1/8/10 0:38,PRES,1031
1/8/10 0:42,PM_USPost,210
1/8/10 1:10,Iprec,0
1/8/10 1:22,HUMI,71
1/8/10 1:28,TEMP,-16
1/8/10 1:32,cbwd,NE
1/8/10 1:49,Iws,3.58
1/8/10 1:57,HUMI,77
1/8/10 2:02,TEMP,-16
1/8/10 2:03,DEWP,-19
1/8/10 2:05,Iws,0.45
1/8/10 2:08,PRES,1030
1/8/10 2:20,DEWP,-20
1/8/10 2:33,precipitation,0
1/8/10 2:47,Iprec,0
1/8/10 2:51,TEMP,-15
1/8/10 2:57,HUMI,71
1/8/10 3:00,PM_USPost,100
1/8/10 3:00,PM_USPost,164
1/8/10 3:03,PRES,1030
1/8/10 3:11,TEMP,-15
1/8/10 3:19,precipitation,0
1/8/10 3:44,TEMP,-15
1/8/10 3:52,PM_USPost,110
1/8/10 3:59,cbwd,SE
1/8/10 4:08,Iws,1.34
1/8/10 4:11,precipitation,0
1/8/10 4:16,DEWP,-18
1/8/10 4:24,DEWP,-19
1/8/10 4:34,PM_USPost,81
1/8/10 4:58,Iprec,0
1/8/10 5:06,cbwd,cv
1/8/10 5:06,PRES,1029
1/8/10 5:23,PM_USPost,66
1/8/10 5:32,Iprec,0
1/8/10 5:41,PM_USPost,71
1/8/10 6:03,cbwd,cv
1/8/10 6:09,Iws,1.79
1/8/10 6:09,TEMP,-13
1/8/10 6:10,Iws,0.89
1/8/10 6:14,PRES,1029
1/8/10 6:20,precipitation,0
1/8/10 6:23,Iprec,0
1/8/10 6:30,HUMI,77
1/8/10 6:33,DEWP,-18
1/8/10 6:34,TEMP,-12
1/8/10 6:34,HUMI,78
1/8/10 6:45,cbwd,NE
1/8/10 6:46,HUMI,72
1/8/10 6:55,cbwd,SE
1/8/10 6:57,PRES,1029
1/8/10 7:08,precipitation,0
1/8/10 7:34,cbwd,NW
1/8/10 7:36,cbwd,SE
1/8/10 7:44,PM_USPost,135
1/8/10 7:45,Iprec,0
1/8/10 7:49,Iws,0.89
1/8/10 7:50,HUMI,77
1/8/10 7:53,TEMP,-15
1/8/10 8:03,DEWP,-16
1/8/10 8:09,PRES,1029
1/8/10 8:11,PM_USPost,155
1/8/10 8:22,DEWP,-16
1/8/10 8:26,PM_USPost,92
1/8/10 8:49,precipitation,0
1/8/10 8:58,precipitation,0
1/8/10 9:06,precipitation,0
1/8/10 9:21,HUMI,61
1/8/10 9:33,Iws,1.78
1/8/10 9:34,TEMP,-10
1/8/10 9:43,HUMI,56
1/8/10 9:46,Iprec,0
1/8/10 9:50,Iws,0.89
1/8/10 9:53,TEMP,-12
1/8/10 10:16,HUMI,72
1/8/10 10:21,DEWP,-17
1/8/10 10:40,TEMP,-10
1/8/10 10:40,DEWP,-16
1/8/10 11:00,precipitation,0
1/8/10 11:04,Iprec,0
1/8/10 11:17,DEWP,-15
1/8/10 11:31,Iprec,0
1/8/10 11:32,cbwd,SE
1/8/10 11:42,Iws,0.89
1/8/10 11:48,Iprec,0
1/8/10 11:53,Iws,4.92
1/8/10 12:01,HUMI,52
1/8/10 12:10,TEMP,-8
1/8/10 12:12,precipitation,0
1/8/10 12:16,PM_USPost,198
1/8/10 12:27,HUMI,56
1/8/10 12:42,cbwd,SE
1/8/10 12:45,PRES,1029
1/8/10 12:52,HUMI,57
1/8/10 12:58,Iws,3.13
1/8/10 13:09,PRES,1028
1/8/10 13:11,PM_USPost,231
1/8/10 13:16,Iprec,0
1/8/10 13:21,precipitation,0
1/8/10 13:23,DEWP,-16
1/8/10 13:39,TEMP,-9
1/8/10 13:45,PM_USPost,250
1/8/10 13:51,cbwd,cv
1/8/10 13:54,PRES,1026
1/8/10 14:02,PRES,1026
1/8/10 14:02,DEWP,-16
1/8/10 14:07,precipitation,0
1/8/10 14:17,HUMI,52
1/8/10 14:22,TEMP,-8
1/8/10 14:34,precipitation,0
1/8/10 14:40,TEMP,-8
1/8/10 14:44,PM_USPost,250
1/8/10 14:51,PM_USPost,200
1/8/10 15:04,PRES,1025
1/8/10 15:32,Iprec,0
1/8/10 15:38,Iprec,0
1/8/10 15:39,precipitation,0
1/8/10 15:42,Iws,0.89
1/8/10 15:46,DEWP,-17
1/8/10 15:53,Iprec,0
1/8/10 15:58,DEWP,-16
1/8/10 16:00,TEMP,-8
1/8/10 16:06,HUMI,48
1/8/10 16:08,TEMP,-8
1/8/10 16:11,cbwd,cv
1/8/10 16:13,PM_USPost,227
1/8/10 16:28,cbwd,cv
1/8/10 16:35,cbwd,SE
1/8/10 16:37,DEWP,-16
1/8/10 16:53,Iws,0.45
1/8/10 17:02,precipitation,0
1/8/10 17:03,cbwd,cv
1/8/10 17:04,cbwd,cv
1/8/10 17:05,PM_USPost,212
1/8/10 17:24,PM_USPost,219
1/8/10 17:28,HUMI,52
1/8/10 17:39,Iprec,0
1/8/10 18:01,HUMI,61
1/8/10 18:04,cbwd,cv
1/8/10 18:11,DEWP,-17
1/8/10 18:43,TEMP,-12
1/8/10 18:44,PRES,1026
1/8/10 19:08,DEWP,-17
1/8/10 19:29,PRES,1026
1/8/10 19:30,DEWP,-18
1/8/10 19:34,PRES,1027
1/8/10 19:43,precipitation,0
1/8/10 19:57,precipitation,0
1/8/10 20:05,HUMI,71
1/8/10 20:07,PM_USPost,168
1/8/10 20:19,Iprec,0
1/8/10 20:37,Iws,1.79
1/8/10 20:41,Iws,1.34
1/8/10 20:47,TEMP,-11
1/8/10 21:04,precipitation,0
1/8/10 21:13,PM_USPost,225
1/8/10 21:33,HUMI,66
1/8/10 21:48,PRES,1026
1/8/10 22:05,cbwd,cv
1/8/10 22:06,Iprec,0
1/8/10 22:24,Iws,0.89
1/8/10 22:30,cbwd,NW
1/8/10 22:48,Iws,1.79
1/8/10 22:49,TEMP,-14
1/8/10 22:56,TEMP,-13
1/8/10 23:16,Iprec,0
1/8/10 23:37,Iws,3.13
1/8/10 23:56,HUMI,71
1/9/10 0:03,TEMP,-13
1/9/10 0:07,precipitation,0
1/9/10 0:09,HUMI,77
1/9/10 0:15,PM_USPost,167
1/9/10 0:22,DEWP,-17
1/9/10 0:35,DEWP,-17
1/9/10 0:41,HUMI,71
1/9/10 0:45,cbwd,NW
1/9/10 0:57,Iprec,0
1/9/10 1:00,PRES,1027
1/9/10 1:10,PM_USPost,159
1/9/10 1:26,cbwd,NW
1/9/10 1:40,precipitation,0
1/9/10 1:42,HUMI,84
1/9/10 1:48,Iprec,0
1/9/10 1:50,TEMP,-15
1/9/10 1:58,precipitation,0
1/9/10 2:01,precipitation,0
1/9/10 2:09,DEWP,-17
1/9/10 2:13,Iprec,0
1/9/10 2:23,Iws,8.05
1/9/10 2:25,PRES,1027
1/9/10 2:37,cbwd,NW
1/9/10 2:38,Iws,4.92
1/9/10 3:13,PM_USPost,196
1/9/10 3:16,Iprec,0
1/9/10 3:25,Iws,13.86
1/9/10 3:34,HUMI,71
1/9/10 3:42,TEMP,-14
1/9/10 3:42,cbwd,NW
1/9/10 3:44,PRES,1027
1/9/10 3:49,DEWP,-19
1/9/10 3:51,precipitation,0
1/9/10 3:58,TEMP,-13
1/9/10 4:02,precipitation,0
1/9/10 4:09,precipitation,0
1/9/10 4:28,PRES,1027
1/9/10 4:58,PM_USPost,119
1/9/10 5:04,Iprec,0
1/9/10 5:04,TEMP,-15
1/9/10 5:18,Iws,9.84
1/9/10 5:22,TEMP,-16
1/9/10 5:38,cbwd,NW
1/9/10 5:42,PM_USPost,155
1/9/10 5:50,PRES,1027
1/9/10 6:13,cbwd,NW
1/9/10 6:25,HUMI,77
1/9/10 6:43,Iws,17.88
1/9/10 6:49,PM_USPost,106
1/9/10 7:01,Iws,5.81
1/9/10 7:15,PRES,1029
1/9/10 7:17,precipitation,0
1/9/10 7:18,PRES,1027
1/9/10 7:26,DEWP,-18
1/9/10 7:26,HUMI,77
1/9/10 7:29,PM_USPost,73
1/9/10 7:49,Iprec,0
1/9/10 7:59,cbwd,NW
1/9/10 8:09,TEMP,-9
1/9/10 8:14,cbwd,NE
1/9/10 8:35,cbwd,NE
1/9/10 8:43,PM_USPost,84
1/9/10 8:48,HUMI,71
1/9/10 8:57,Iws,25.92
1/9/10 9:06,PRES,1029
1/9/10 9:06,DEWP,-17
1/9/10 9:14,PRES,1030
1/9/10 9:16,TEMP,-14
1/9/10 9:21,Iprec,0
1/9/10 9:23,DEWP,-18
1/9/10 9:27,DEWP,-18
1/9/10 9:28,cbwd,NE
1/9/10 9:35,precipitation,0
1/9/10 9:37,PM_USPost,40
1/9/10 9:50,TEMP,-7
1/9/10 9:55,Iprec,0
1/9/10 9:58,Iprec,0
1/9/10 10:18,Iprec,0
1/9/10 10:20,HUMI,45
1/9/10 10:28,PM_USPost,49
1/9/10 10:29,HUMI,48
1/9/10 10:39,DEWP,-17
1/9/10 10:52,TEMP,-6
1/9/10 11:34,Iws,17.43
1/9/10 11:38,DEWP,-16
1/9/10 11:46,Iws,11.62
1/9/10 11:48,precipitation,0
1/9/10 12:17,precipitation,0
1/9/10 12:27,DEWP,-15
1/9/10 12:27,HUMI,41
1/9/10 12:39,cbwd,NE
1/9/10 12:40,PRES,1029
1/9/10 12:51,precipitation,0
1/9/10 13:05,HUMI,42
1/9/10 13:08,PM_USPost,50
1/9/10 13:10,HUMI,41
1/9/10 13:15,PM_USPost,49
1/9/10 13:17,DEWP,-16
1/9/10 13:36,PRES,1028
1/9/10 13:48,cbwd,NE
1/9/10 13:50,Iprec,0
1/9/10 14:30,cbwd,NE
1/9/10 14:34,HUMI,42
1/9/10 14:34,Iws,33.08
1/9/10 14:38,PM_USPost,41
1/9/10 14:42,DEWP,-15
1/9/10 14:51,PRES,1029
1/9/10 14:54,Iws,28.16
1/9/10 14:57,Iprec,0
1/9/10 14:58,precipitation,0
1/9/10 15:00,TEMP,-4
1/9/10 15:09,cbwd,NE
1/9/10 15:27,Iws,38.89
1/9/10 15:29,Iprec,0
1/9/10 15:31,DEWP,-14
1/9/10 15:40,Iws,1.79
1/9/10 15:40,PM_USPost,45
1/9/10 15:42,precipitation,0
1/9/10 15:54,precipitation,0
1/9/10 15:54,Iprec,0
1/9/10 15:59,TEMP,-4
1/9/10 16:08,PM_USPost,37
1/9/10 16:27,Iprec,0
1/9/10 16:28,HUMI,45
1/9/10 16:53,TEMP,-4
1/9/10 17:01,HUMI,42
1/9/10 17:02,HUMI,48
1/9/10 17:14,DEWP,-15
1/9/10 17:19,cbwd,NE
1/9/10 17:32,cbwd,NW
1/9/10 17:46,Iprec,0
1/9/10 17:54,TEMP,-4
1/9/10 17:54,precipitation,0
1/9/10 18:06,Iprec,0
1/9/10 18:09,Iprec,0
1/9/10 18:12,cbwd,NW
1/9/10 18:37,PM_USPost,50
1/9/10 19:05,PRES,1032
1/9/10 19:09,precipitation,0
1/9/10 19:11,precipitation,0
1/9/10 19:14,TEMP,-6
1/9/10 19:25,PM_USPost,44
1/9/10 19:27,PRES,1030
1/9/10 19:28,Iws,3.13
1/9/10 19:31,PM_USPost,54
1/9/10 19:35,DEWP,-15
1/9/10 19:36,DEWP,-15
1/9/10 19:41,PM_USPost,47
1/9/10 19:49,PRES,1032
1/9/10 20:05,TEMP,-8
1/9/10 20:10,DEWP,-15
1/9/10 20:29,PRES,1033
1/9/10 20:37,cbwd,NW
1/9/10 20:38,PM_USPost,66
1/9/10 20:43,HUMI,52
1/9/10 20:53,Iws,3.13
1/9/10 20:55,TEMP,-7
1/9/10 20:55,PRES,1031
1/9/10 21:11,cbwd,NE
1/9/10 21:34,Iws,4.92
1/9/10 21:40,precipitation,0
1/9/10 22:19,HUMI,57
1/9/10 22:22,Iprec,0
1/9/10 22:45,Iws,3.13
1/9/10 22:51,TEMP,-6
1/9/10 22:52,cbwd,cv
1/9/10 22:57,DEWP,-15
1/9/10 22:58,Iws,0.45
1/9/10 23:13,Iprec,0
1/10/10 0:24,Iws,1.78
1/10/10 0:33,HUMI,71
1/10/10 0:44,PM_USPost,66
1/10/10 0:47,Iprec,0
1/10/10 1:01,PRES,1033
1/10/10 1:03,TEMP,-13
1/10/10 1:18,Iws,4.91
1/10/10 1:19,HUMI,66
1/10/10 1:36,TEMP,-12
1/10/10 1:48,Iprec,0
1/10/10 2:20,PM_USPost,40
1/10/10 2:29,cbwd,NW
1/10/10 2:29,PRES,1032
1/10/10 2:30,cbwd,NW
1/10/10 2:50,HUMI,65
1/10/10 2:55,PM_USPost,83
1/10/10 3:05,cbwd,NW
1/10/10 3:14,DEWP,-18
1/10/10 3:27,precipitation,0
1/10/10 3:38,precipitation,0
1/10/10 3:41,PRES,1033
1/10/10 3:51,TEMP,-13
1/10/10 4:02,Iprec,0
1/10/10 4:08,cbwd,NW
1/10/10 4:14,Iws,9.83
1/10/10 4:26,PRES,1032
1/10/10 4:41,precipitation,0
1/10/10 4:44,Iws,12.96
1/10/10 4:50,PM_USPost,23
1/10/10 5:06,PRES,1032
1/10/10 5:08,TEMP,-14
1/10/10 5:32,TEMP,-14
1/10/10 5:43,Iprec,0
1/10/10 5:47,DEWP,-19
1/10/10 6:03,TEMP,-13
1/10/10 6:10,precipitation,0
1/10/10 6:23,cbwd,NW
1/10/10 6:25,HUMI,60
1/10/10 6:27,Iws,16.09
1/10/10 6:34,HUMI,66
1/10/10 6:48,TEMP,-14
1/10/10 6:55,Iprec,0
1/10/10 6:55,Iws,22.35
1/10/10 7:13,Iws,19.22
1/10/10 7:14,cbwd,NW
1/10/10 7:16,PM_USPost,25
1/10/10 7:22,HUMI,65
1/10/10 7:26,precipitation,0
1/10/10 7:33,Iprec,0
1/10/10 7:35,Iprec,0
1/10/10 7:38,DEWP,-17
1/10/10 7:38,DEWP,-19
1/10/10 7:43,PRES,1033
1/10/10 7:53,DEWP,-19
1/10/10 7:54,PM_USPost,27
1/10/10 7:56,PRES,1033
1/10/10 8:06,HUMI,65
1/10/10 8:11,TEMP,-12
1/10/10 8:13,PM_USPost,35
1/10/10 8:39,Iws,24.14
1/10/10 8:46,PRES,1034
1/10/10 8:51,DEWP,-19
1/10/10 9:22,cbwd,NW
1/10/10 9:40,TEMP,-7
1/10/10 9:47,precipitation,0
1/10/10 9:51,cbwd,NW
1/10/10 9:57,PM_USPost,50
1/10/10 10:10,HUMI,52
1/10/10 10:25,Iprec,0
1/10/10 10:36,Iprec,0
1/10/10 10:44,PRES,1032
1/10/10 10:45,precipitation,0
1/10/10 10:50,HUMI,66
1/10/10 11:00,PM_USPost,58
1/10/10 11:02,Iws,3.13
1/10/10 11:07,precipitation,0
1/10/10 11:15,HUMI,52
1/10/10 11:43,PM_USPost,75
1/10/10 11:51,HUMI,53
1/10/10 11:52,cbwd,NW
1/10/10 11:53,PRES,1031
1/10/10 12:22,Iws,9.39
1/10/10 12:28,DEWP,-14
1/10/10 12:39,DEWP,-15
1/10/10 12:53,PRES,1033
1/10/10 12:56,cbwd,NW
1/10/10 13:01,Iws,14.31
1/10/10 13:09,PM_USPost,70
1/10/10 13:12,precipitation,0
1/10/10 13:20,Iprec,0
1/10/10 13:21,DEWP,-14
1/10/10 13:45,DEWP,-13
1/10/10 14:11,PM_USPost,71
1/10/10 14:12,precipitation,0
1/10/10 14:13,cbwd,NW
1/10/10 14:14,TEMP,-6
1/10/10 14:21,PM_USPost,68
1/10/10 14:28,Iprec,0
1/10/10 14:45,Iprec,0
1/10/10 14:54,PRES,1030
1/10/10 14:59,TEMP,-6
1/10/10 15:04,precipitation,0
1/10/10 15:05,Iprec,0
1/10/10 15:15,Iws,16.1
1/10/10 15:16,cbwd,NW
1/10/10 15:17,cbwd,NW
1/10/10 15:20,HUMI,53
1/10/10 15:39,HUMI,53
1/10/10 15:43,Iws,12.52
1/10/10 15:44,DEWP,-14
